,backdrop_path,budget,genres,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,tagline,title,vote_average,vote_count,trailer_link,casts
76,https://www.themoviedb.org/t/p/w533_and_h300_bestv2/f9ErVXAyR9EP5WOOp4i5ivBKsKC.jpg,11300000,['Comedy'],Unpopular best friends PJ and Josie start a high school self-defense club to meet girls and lose their virginity. They soon find themselves in over their heads when the most popular students start beating each other up in the name of self-defense.,268.398,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/jeyTQrNEpyE1LZIgVlswYh3sc34.jpg,"['Brownstone Productions', 'Orion Pictures']",['United States of America'],2023-08-25,11612324,91,['English'],A movie about empowering women (the hot ones),Bottoms,7.0,161,https://www.youtube.com/embed/vH5NAahf76s,"[{'name': 'Rachel Sennott', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/A096ZP5v8qh4IDjhb74lNDzo9rk.jpg'}, {'name': 'Ayo Edebiri', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/5KT566gDowCIvZyrl3fWW1qYqkS.jpg'}, {'name': 'Ruby Cruz', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/w8gUTSzEqbwM2LmduXIbY82mKDU.jpg'}, {'name': 'Havana Rose Liu', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/xt5jIhVekKpwZDbVuHJb8H4A6oM.jpg'}, {'name': 'Kaia Gerber', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/mUM9LGM3mtf6TEJXDpPou3KJhNR.jpg'}, {'name': 'Nicholas Galitzine', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/i5coqGhvx8wjPXT76W3n3fHwgi0.jpg'}, {'name': 'Miles Fowler', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/sHOx0Ns0SjrFG3plsVocre04cO5.jpg'}, {'name': 'Marshawn Lynch', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/nA9fc3pfsyOrvUMHLEHRymmcE8q.jpg'}, {'name': 'Dagmara Domińczyk', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/v6UPrlXz0ZMuip4rjETCfnfxGjE.jpg'}, {'name': 'Punkie Johnson', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/4plRlKYpRA1wO0GBu8z140dosFs.jpg'}, {'name': 'Zamani Wilder', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/tXra52lQ28yVWpW0lvQ6BTZ96kW.jpg'}]"
77,https://www.themoviedb.org/t/p/w533_and_h300_bestv2/dAXSflkUKRfpzK74kRaovfK09Kx.jpg,0,"['Action', 'Crime', 'Thriller']","Grieving the loss of a best friend she couldn't protect, an ex-bodyguard sets out to fulfill her dear friend's last wish: sweet revenge.",263.561,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/oE7xtGDqZnr7tFHfwb8oM9iRW6H.jpg,['Climax Studios'],['South Korea'],2023-10-05,0,93,['Korean'],"Merciless and ruthless, to hell.",Ballerina,7.0,294,https://www.youtube.com/embed/IhXfUTGVEUI,"[{'name': 'Jun Jong-seo', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/13mReqKdJFy3NjbqAFzVBLiyF9d.jpg'}, {'name': 'Kim Ji-hun', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/ts2P3zONNZxD4AWIVu0FrvtUQNJ.jpg'}, {'name': 'Park Hyoung-soo', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/zIID8SaTRzQnfWUOHCeYSS7vIQS.jpg'}, {'name': 'Park Yu-rim', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/1cVKz3v0zY1FTwjR1oFMYgf3Rmx.jpg'}, {'name': 'Shin Se-hwi', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/4Cseml8tpyYkkvupb4yG04NiX7A.jpg'}, {'name': 'Park Geun-jeong', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/iK9vtZyJDVZC4bD8ywqEp8dWCVN.jpg'}, {'name': 'Yang Jun-seok', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/an2r9hzmREWvYrbX1M80c581UAu.jpg'}, {'name': 'Jang Yoon-ju', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/1LnOTuKlzaUnlYFJRzGBCOgAK61.jpg'}, {'name': 'Kim Young-ok', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/vBk5QGcAFl8rlbkOoV898pa5GAi.jpg'}, {'name': 'Joo Hyun', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/eXS7zwh228maNrxUpwe8cHNqXuK.jpg'}, {'name': 'Park Se-jun', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/sgwucRtQp1JjobWQcWjd5MRFCBL.jpg'}]"
78,https://www.themoviedb.org/t/p/w533_and_h300_bestv2/oblUNeHlwV3VsjB5ITMlco5ZSOF.jpg,151000000,"['Adventure', 'Fantasy', 'Comedy']","A charming thief and a band of unlikely adventurers undertake an epic heist to retrieve a lost relic, but things go dangerously awry when they run afoul of the wrong people.",255.872,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/A7AoNT06aRAc4SV89Dwxj3EYAgC.jpg,"['Entertainment One', 'Paramount']","['Canada', 'United States of America']",2023-03-23,208177026,134,['English'],No experience necessary.,Dungeons & Dragons: Honor Among Thieves,7.425,2581,https://www.youtube.com/embed/9LLOLEBlVIA,"[{'name': 'Chris Pine', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/mi00EsvrAebidnEYK7LZxgbKYyH.jpg'}, {'name': 'Michelle Rodriguez', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/76sSLbMKLH80jlmMeqsHIIvlQgG.jpg'}, {'name': 'Justice Smith', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/3UoUT44XYWoWNsZaqHzN3w48gZL.jpg'}, {'name': 'Sophia Lillis', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/ohIY9Ye2xwOWUsTc3D18zCI2RO6.jpg'}, {'name': 'Hugh Grant', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/tUHkXYdwm405DjBm2IpPxGjYkjj.jpg'}, {'name': 'Regé-Jean Page', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/2NYvHjBlfVeY0gDJLaQXnw4Lfxm.jpg'}, {'name': 'Chloe Coleman', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/w4C3VBjmVFeMimbIeJm41fuPY9b.jpg'}, {'name': 'Daisy Head', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/5DcAwmYWDC7mvxMoceZIzcnpT2L.jpg'}, {'name': 'Kyle Hixon', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/jtAaYjNrqdvtXoXSpTuz9gDmEV.jpg'}, {'name': 'Spencer Wilding', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/4NMcve4Nckpi653znyYOnoS4Mci.jpg'}, {'name': 'Will Irvine', 'profile_path': ''}]"
79,https://www.themoviedb.org/t/p/w533_and_h300_bestv2/kHlX3oqdD4VGaLpB8O78M25KfdS.jpg,60000000,"['Mystery', 'Thriller', 'Crime']","Celebrated sleuth Hercule Poirot, now retired and living in self-imposed exile in Venice, reluctantly attends a Halloween séance at a decaying, haunted palazzo. When one of the guests is murdered, the detective is thrust into a sinister world of shadows and secrets.",255.252,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/1Xgjl22MkAZQUavvOeBqRehrvqO.jpg,"['20th Century Studios', 'Scott Free Productions', 'The Mark Gordon Company', 'Genre Films', 'Agatha Christie Limited']","['United Kingdom', 'United States of America']",2023-09-13,119000000,104,"['English', 'Italian', 'Latin']",Death was only the beginning.,A Haunting in Venice,6.831,1085,https://www.youtube.com/embed/rbinYSVdGE0,"[{'name': 'Kenneth Branagh', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/AbCqqFxNi5w3nDUFdQt0DGMFh5H.jpg'}, {'name': 'Kyle Allen', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/utHUARepKhbw4JyDVZLhcJyKYxj.jpg'}, {'name': 'Camille Cottin', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/vuMw8aXbkOkdOVsiShM1XkHKiV0.jpg'}, {'name': 'Jamie Dornan', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/qmTiAm3LII5moykSriVkJCeysKC.jpg'}, {'name': 'Tina Fey', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/yPTAi1iucXf85UpiFPtyiTSM6do.jpg'}, {'name': 'Jude Hill', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/yAcW6qaqQVok6UpfPb1D9dPBFbK.jpg'}, {'name': 'Ali Khan', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/uW4AvNyeYogbGDmoJSXIJwyVUK3.jpg'}, {'name': 'Emma Laird', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/lcsyb7KZUcg8LRBkiCJScYD2rYT.jpg'}, {'name': 'Kelly Reilly', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/gof8bWW9E7MH30GpvA97PwGiIuu.jpg'}, {'name': 'Riccardo Scamarcio', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/s3ZAW6QA6yZaOx9wmAZfGZ1Z8BP.jpg'}, {'name': 'Michelle Yeoh', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/6oxvfyrrM3YmhgFZSqc8ESqPZoC.jpg'}]"
80,https://www.themoviedb.org/t/p/w533_and_h300_bestv2/hldPY45usHEt6Zv73oxe1yKyUa0.jpg,0,"['Thriller', 'Horror']",A detective tries to track down a masked killer who reappears every Halloween to wreak bloody havoc.,251.32,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/2rhuScKVjQng9HfXgCyA65ZP5pq.jpg,"['Trix2019', 'RLJ Entertainment', 'Film Bridge International', 'Durango Pictures', 'Pavillion Acquisitions', 'Premiere Picture']",['United States of America'],2019-10-18,0,101,['English'],Always choose treat,Trick,5.9,128,https://www.youtube.com/embed/DSi6U2j3V2U,"[{'name': 'Omar Epps', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/iURSiniuHrfOCtjVMAw9HKxJh6z.jpg'}, {'name': 'Tom Atkins', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/cqQnpAlq3FNLDr1jrAkUJokLw1M.jpg'}, {'name': 'Jamie Kennedy', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/ipfv0IU3VYGOz5OBmi9WJi5autF.jpg'}, {'name': 'Ellen Adair', 'profile_path': ''}, {'name': 'Kristina Reyes', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/sAUSaeY56iLZnt9NTqrGRFKbBdI.jpg'}, {'name': 'Vanessa Aspillaga', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/r6glFQRIQ7USNgJTG7HwJSf18CX.jpg'}, {'name': 'Adrienne Bengtsson', 'profile_path': ''}, {'name': 'Alex Breaux', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/zeMOQQCYvGY3Ns78aaVXq2lJA00.jpg'}, {'name': 'Kya Taylor Brickhouse', 'profile_path': ''}, {'name': 'Jerome Charvet', 'profile_path': ''}, {'name': 'Aaron Dalla Villa', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/mHtGX3F5o5JC7YWXBBKcjcKz2UQ.jpg'}]"
81,https://www.themoviedb.org/t/p/w533_and_h300_bestv2/c6Splshb8lb2Q9OvUfhpqXl7uP0.jpg,0,"['Action', 'Thriller']","After his mission is exposed, an undercover CIA operative stuck deep in hostile territory in Afghanistan must fight his way out, alongside his Afghan translator, to an extraction point in Kandahar, all whilst avoiding elite enemy forces and foreign spies tasked with hunting them down.",247.544,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/lCanGgsqF4xD2WA5NF8PWeT3IXd.jpg,"['Thunder Road', 'G-BASE', 'MBC Studios', 'Capstone Pictures']","['United Arab Emirates', 'United States of America']",2023-05-25,3000000,119,['English'],The only thing more dangerous than the mission is the escape.,Kandahar,6.946,710,https://www.youtube.com/embed/WHs6z9RPGtA,"[{'name': 'Gerard Butler', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/hAKPWWvUyvcfqPcoBG45c8NRr6e.jpg'}, {'name': 'Navid Negahban', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/cPsYncbHK7J76Sm4bc1rtgRh5qf.jpg'}, {'name': 'Travis Fimmel', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/3feVQYAZXNHduKdtw3oMMAnUbQg.jpg'}, {'name': 'Ali Fazal', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/zNCDN1L2WftXVGW9EJcjvtmEsll.jpg'}, {'name': 'Bahador Foladi', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/iciyiV1tj2osd3JTOInoc24e4r3.jpg'}, {'name': 'Nina Toussaint-White', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/pnuX4VjMKvIrddthUPKq5xebEmM.jpg'}, {'name': 'Mark Arnold', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/dTfoxBUC6jpZry0ijlS8g4Y5cuS.jpg'}, {'name': 'Corey Johnson', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/mhNbf4vGzixPL5mTIOBUPguqvpB.jpg'}, {'name': 'Hakeem Jomah', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/aSg7doju4pfjfxAzN6miWW8dhLM.jpg'}, {'name': 'Tom Rhys Harries', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/inO5x5hL08SxTM7F9p3MGGVFJqQ.jpg'}, {'name': 'Ray Haratian', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/1DcOx50pdS1xgybHBiDNBpkRFkz.jpg'}]"
82,https://www.themoviedb.org/t/p/w533_and_h300_bestv2/5a4JdoFwll5DRtKMe7JLuGQ9yJm.jpg,100000000,"['Action', 'Adventure', 'Science Fiction']","64 years before he becomes the tyrannical president of Panem, Coriolanus Snow sees a chance for a change in fortunes when he mentors Lucy Gray Baird, the female tribute from District 12.",247.512,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/mBaXZ95R2OxueZhvQbcEWy2DqyO.jpg,"['Lionsgate', 'Color Force', 'Good Universe']",['United States of America'],2023-11-15,0,157,['English'],Everyone hungers for something.,The Hunger Games: The Ballad of Songbirds & Snakes,7.9,8,https://www.youtube.com/embed/NxW_X4kzeus,"[{'name': 'Tom Blyth', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/gdZWnmo05iDr3yu5WtuB5iR78C8.jpg'}, {'name': 'Rachel Zegler', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/a1RxUQd3HExVgt8laH4VaUytdz.jpg'}, {'name': 'Hunter Schafer', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/nDADyDjQe8s7eObG0rJPxvvZbYG.jpg'}, {'name': 'Jason Schwartzman', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/gCjMdmW1DiPAClHVl4zHEIffIsE.jpg'}, {'name': 'Peter Dinklage', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/9CAd7wr8QZyIN0E7nm8v1B6WkGn.jpg'}, {'name': 'Viola Davis', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/xDssw6vpYNRjsybvMPRE30e0dPN.jpg'}, {'name': 'Josh Andrés Rivera', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/wO4lqUyQqOTPWo0cWrLuukses68.jpg'}, {'name': 'Fionnula Flanagan', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/ee3vqFhrmKMRsqqHFLm1rcwGE93.jpg'}, {'name': 'Isobel Jesper Jones', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/i2qtaLtkGNj1ylTkrYAN9RUGGzH.jpg'}, {'name': 'Ashley Liao', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/jGgQh6NRgKsTYlHVF8M23nhzN6X.jpg'}, {'name': 'Jerome Lance', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/FI8CXtzB7OCjfapn41AZScEXAf.jpg'}]"
83,https://www.themoviedb.org/t/p/w533_and_h300_bestv2/tv2xJzlQfwTHHls2ze8UeSheWgv.jpg,20000000,"['Animation', 'Action', 'Fantasy', 'Family']","When the irritable monkey king visits a temple together with his master Tang Monk, he feels offended because of a trifle and thereupon accidentally destroys a magic tree growing on the sacred ground. This brings an ancient demon king back to life, who promptly kidnaps Tang Monk to take revenge for his long imprisonment. The monkey king and his followers have only three days to not only save their master but also to prevent the demon king from regaining his full powers and destroying the world…",246.616,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/67YXOoKGODyGvJXfXzVmgHNXYh8.jpg,['星皓影业有限公司'],['China'],2021-04-02,13000000,95,['Mandarin'],The final showdown.,The Monkey King: Reborn,7.147,266,https://www.youtube.com/embed/mjj3L35IKT0,"[{'name': 'Jiang Bian', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/udyiTMO6F4pb5JgPO4U9bxtHWZ.jpg'}, {'name': 'Haiting Cai', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/7JdYLOvE1eb5UrD5Mih6d9rhqnx.jpg'}, {'name': 'Su Shangqing', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/rulDN5lSbHYe45GLEVKCYXgOneQ.jpg'}, {'name': 'Zhang Lei', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/eCVDOBX3rLdmw5R00sB3z4NcIIh.jpg'}, {'name': 'He Zhang', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/6ycY9eMeacPtDDCVHReetRzy5s6.jpg'}, {'name': 'Lin Qiang', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/5bDtbrl7FLxKBs3QkDZjWm31X8L.jpg'}, {'name': 'Sicen Liu', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/8AKjKsjULYhCw0zkaVNQHa1V65X.jpg'}, {'name': 'Wang Chenguang', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/ktb82m8jkcFvqev4KKiPfUBliQE.jpg'}, {'name': 'Zhongyang Baomu', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/ivP7HNs61U6LFWmqXE2zEUIbwph.jpg'}, {'name': 'Sheng Feng', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/1IB7v7KhJWfTTylZHhFXHw5SVFR.jpg'}, {'name': 'Zhang Yaohan', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/7waCN0ceU2X7VccG5ni14LMGrsA.jpg'}]"
84,https://www.themoviedb.org/t/p/w533_and_h300_bestv2/aBmy0ofVWJ45AeBh7F5XWROi1c2.jpg,0,"['Action', 'Adventure']","While digging one of the many tunnels for the Moscow metro, Soviet workers unearth ruins of a dungeon. The site is closed, the metro tunnel is diverted, and amidst the bustle no one notices the tunnel workers’ foreman pocketing a little ‘souvenir’ – a book-sized frame made of precious metals featuring an inscription in an unknown language. Decades later, the foreman’s grandson Ilya, who works as a courier, discovers the ancient relic in a pile of old junk. Oblivious to the true value of the family heirloom, he soon learns about it from a mysterious stranger. The relic is the key to the secret location of the priceless ancient library that belonged to Ivan the Terrible. What Ilya doesn’t know is that the search for the lost library has been going on for centuries, and now very powerful people are after him. Ilya and the mysterious stranger decide to try their luck in finding the library.",242.782,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/lc0KueWbDDwIsg76JnPohA7jday.jpg,"['Central Partnership', 'Cinema Fund']",['Russia'],2022-10-27,0,105,"['Russian', 'Spanish']",,Raiders of the Lost Library,5.639,18,https://www.youtube.com/embed/EPepUujGhpU,"[{'name': 'Tikhon Zhiznevsky', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/nWM4bvQk5Pq74uu3r2wLawOHMJr.jpg'}, {'name': 'Aleksey Serebryakov', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/oFeLJoqKyhx0YgNxa6gfALMf0H5.jpg'}, {'name': 'Diana Pozharskaya', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/fAQyY2WikVWGHVG3sN6vYbzVffR.jpg'}, {'name': 'Artyom Tkachenko', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/4MtxWwEWMeVGaCp3hDiCNp77aqQ.jpg'}, {'name': 'Sergey Gazarov', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/kUjlWUuzfLvv9wg2V555QRiRSxG.jpg'}, {'name': 'Andrey Trushin', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/v93sS9I56Uk2vY8XUXxPVK22dMy.jpg'}, {'name': 'Pavel Gayduchenko', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/xCToBunio0d2TYxGRSXPSPGt2qm.jpg'}, {'name': 'Albina Evtushevskaya', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/4vIBezepMnyiNinY9ysp3ACXXOI.jpg'}, {'name': 'Petr Yandane', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/zBh6KqJM7ojUmbPJ37uaNhDQtMX.jpg'}, {'name': 'Evgeny Zelensky', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/wsAAIdrIjsHDTXgyFTfnH9w5hyF.jpg'}, {'name': 'Evgeniy Berezovskiy', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/5lliMCZBqPDRakO86BECQ1HcMuC.jpg'}]"
85,https://www.themoviedb.org/t/p/w533_and_h300_bestv2/kIMYSzp1fH1H9adKplekLD9BuNi.jpg,0,"['Animation', 'Action', 'Science Fiction', 'Adventure']","Until now, the Justice League has been a loose association of superpowered individuals. But when they are swept away to Warworld, a place of unending brutal gladiatorial combat, Batman, Superman, Wonder Woman and the others must somehow unite to form an unbeatable resistance able to lead an entire planet to freedom.",242.229,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/pHdSS5G3wDwJp6jWgMpbSjNiTbr.jpg,"['Warner Bros. Animation', 'DC Entertainment']",['United States of America'],2023-07-25,0,90,['English'],Three heroes. Three worlds. One salvation.,Justice League: Warworld,7.295,183,https://www.youtube.com/embed/IPDLodUE9gg,"[{'name': 'Jensen Ackles', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/vFegIjLLQGwPn6af4SE9LAbnGNE.jpg'}, {'name': 'Darren Criss', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/kqdhJuaHjgeVcnmA9DwWEIMdtBb.jpg'}, {'name': 'Stana Katic', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/tqyqLe8EC3ieGPZhYrJqPXOfDMg.jpg'}, {'name': 'Ike Amadi', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/xsv09XrYPk5bdY3cAUwKqJnraxC.jpg'}, {'name': 'Troy Baker', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/k3eNrfCd6tEH7RKDwn6ZUpmjMnf.jpg'}, {'name': 'Matt Bomer', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/oxL27Z3XtjoABaOynKazZeg7qKM.jpg'}, {'name': 'Roger Cross', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/gLbHM7JH2nWCeEzSjzAYBUOSkT8.jpg'}, {'name': 'Brett Dalton', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/tetrTHW9QZoQRiuzPQa5JETQCJv.jpg'}, {'name': 'Trevor Devall', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/iCFqgVzkhLkMOw9DKmUmfQ3OyCZ.jpg'}, {'name': 'John DiMaggio', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/awmyFwU6ErFJbGFFzhBYZ9AQn8m.jpg'}, {'name': 'Robin Atkin Downes', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/qb4xPIJGiKyiQ2MhSDQzFWxN0jS.jpg'}]"
86,https://www.themoviedb.org/t/p/w533_and_h300_bestv2/8Y0RxH5cXiKV8C9Wyj6JkW9VYaG.jpg,15000,"['Horror', 'Mystery']","Two children wake up in the middle of the night to find their father is missing, and all the windows and doors in their home have vanished.",241.795,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/o942912KFh89SGhqWuKXuT0SXzN.jpg,['ERO Picture Company'],['Canada'],2023-01-13,2100000,100,['English'],In this house...,Skinamarink,5.651,179,https://www.youtube.com/embed/APQqilSTxz0,"[{'name': 'Lucas Paul', 'profile_path': ''}, {'name': 'Dali Rose Tetreault', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/dWUDZrgb9mT5os0xHxztgwqujm0.jpg'}, {'name': 'Ross Paul', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/rhltvLppt9LBMvHbfw0hjW4X7BG.jpg'}, {'name': 'Jaime Hill', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/i1Rb3LQ5WZGBSsCUF5sxUOuM0P0.jpg'}, {'name': 'Kyle Edward Ball', 'profile_path': 'https://www.themoviedb.org/t/p/w138_and_h175_face/vXEAFhmRSsIGmR1phahz7VDD7aX.jpg'}]"
